train_or_test,Simulation_Number,Maze_Name,Step_Size,Side_Length,Total_Length,Corner,Width,Height,Fillet_Radius,Simulation_Resistance,Best_Model
train,2847,Maze_38,0.5,14.5,48.5,56,250.0,200.0,218.75,0.07492245212345,ExtraTreesRegressor
train,4733,Maze_99,1.0,9.0,29.0,18,270.0,206.666666666667,202.5,0.0384501621193162,ExtraTreesRegressor
train,656,Maze_9,0.5,8.5,8.5,0,200.0,200.0,0.0,0.0229355853079281,ExtraTreesRegressor
train,1203,Maze_26,0.5,13.5,35.5,42,40.0,40.0,35.0,54.3930193544154,ExtraTreesRegressor
train,5086,Maze_68,1.0,27.0,27.0,0,250.0,50.0,0.0,1.87878153074425,ExtraTreesRegressor
train,1028,Maze_22,0.5,11.5,31.5,40,92.5,136.666666666667,69.375,0.834595450649983,ExtraTreesRegressor
train,4489,Maze_94,1.0,7.0,13.0,8,270.0,40.0,168.75,1.32326075318521,ExtraTreesRegressor
train,8238,Maze_110,1.75,12.25,36.75,14,708.0,40.0,619.5,0.688137562281442,ExtraTreesRegressor
train,4632,Maze_62,1.0,17.0,17.0,0,200.0,200.0,0.0,0.0454871424086166,ExtraTreesRegressor
train,6135,Maze_82,1.5,9.0,15.0,6,466.0,400.0,407.75,0.0018440456661877,ExtraTreesRegressor
train,10613,Maze_142,2.0,20.0,40.0,14,424.0,220.0,318.0,0.0221751850501333,ExtraTreesRegressor
train,8145,Maze_170,1.5,4.5,7.5,4,395.0,540.0,345.625,0.0008106195420033,ExtraTreesRegressor
train,5868,Maze_79,1.0,13.0,45.0,26,100.0,50.0,87.5,8.29443822413605,ExtraTreesRegressor
test,9371,Maze_196,1.5,16.5,25.5,6,40.0,80.0,30.0,12.4047933712313,RandomForestRegressor
train,1798,Maze_38,0.5,19.5,56.5,68,92.5,185.0,57.8125,0.958885903726411,ExtraTreesRegressor
train,1545,Maze_58,1.0,14.0,28.0,18,40.0,220.0,35.0,4.0067216457023,ExtraTreesRegressor
train,5860,Maze_79,1.5,7.5,7.5,0,40.0,310.0,0.0,0.767532280806109,ExtraTreesRegressor
train,8488,Maze_114,1.75,14.0,31.5,12,40.0,400.0,25.0,2.4269617138354,ExtraTreesRegressor
train,4461,Maze_93,1.0,7.0,11.0,6,385.0,526.666666666667,336.875,0.0012076500548727,ExtraTreesRegressor
train,10176,Maze_136,2.0,16.0,36.0,10,616.0,130.0,539.0,0.045147477896904,ExtraTreesRegressor
train,692,Maze_15,0.5,7.5,15.5,16,92.5,136.666666666667,69.375,0.415948633290748,ExtraTreesRegressor
train,2305,Maze_31,0.75,3.75,6.75,8,241.0,310.0,150.625,0.0049948783550055,ExtraTreesRegressor
train,5619,Maze_118,1.0,19.0,41.0,24,40.0,40.0,35.0,62.8339212877667,ExtraTreesRegressor
test,3484,Maze_47,0.5,18.5,90.5,112,150.0,100.0,93.75,1.71241230360292,DecisionTreeRegressor
train,2728,Maze_37,0.5,50.5,50.5,0,100.0,250.0,0.0,0.472600196280886,ExtraTreesRegressor
train,3808,Maze_51,1.0,6.0,10.0,6,200.0,250.0,125.0,0.0166173940799569,BaggingRegressor
train,2828,Maze_59,0.75,9.0,25.5,18,291.25,401.666666666667,218.4375,0.0077428004643492,ExtraTreesRegressor
train,4541,Maze_61,1.0,7.0,17.0,10,224.0,310.0,168.0,0.0147962848727947,ExtraTreesRegressor
train,2569,Maze_35,0.5,36.5,36.5,0,100.0,100.0,0.0,1.53385096763555,ExtraTreesRegressor
train,656,Maze_14,0.5,7.5,19.5,22,145.0,206.666666666667,108.75,0.0908831058816034,ExtraTreesRegressor
train,6021,Maze_126,1.25,3.75,6.25,4,186.25,261.66666666666697,162.96875,0.011361393425829,ExtraTreesRegressor
train,5116,Maze_107,1.0,13.0,33.0,20,270.0,206.666666666667,168.75,0.0443124878295811,ExtraTreesRegressor
train,8944,Maze_120,1.75,17.5,42.0,12,207.0,130.0,129.375,0.249222608339832,ExtraTreesRegressor
train,1769,Maze_24,0.5,79.5,79.5,0,150.0,250.0,0.0,0.262559579804707,ExtraTreesRegressor
train,682,Maze_10,0.5,4.5,9.5,12,50.0,150.0,31.25,1.12036878159517,ExtraTreesRegressor
train,8490,Maze_114,1.5,22.5,22.5,0,50.0,250.0,0.0,1.49062145891007,ExtraTreesRegressor
train,4040,Maze_85,1.0,3.0,5.0,4,40.0,66.6666666666667,30.0,3.15084424791913,ExtraTreesRegressor
train,3505,Maze_47,0.5,18.5,90.5,112,200.0,200.0,125.0,0.22142499436466,ExtraTreesRegressor
train,5369,Maze_112,1.0,15.0,37.0,26,385.0,283.333333333333,288.75,0.0127462446116058,ExtraTreesRegressor
train,2117,Maze_29,0.5,12.5,34.5,44,100.0,50.0,75.0,6.47472859933591,ExtraTreesRegressor
train,1904,Maze_40,0.5,19.5,63.5,82,145.0,206.666666666667,108.75,0.295143357805534,ExtraTreesRegressor
train,1260,Maze_17,0.5,25.5,25.5,0,200.0,250.0,0.0,0.0440435616687623,ExtraTreesRegressor
train,5365,Maze_72,1.0,11.0,43.0,28,150.0,200.0,93.75,0.199370935938799,ExtraTreesRegressor
train,6900,Maze_92,1.0,19.0,47.0,32,250.0,250.0,218.75,0.0475819140389601,ExtraTreesRegressor
train,597,Maze_8,0.5,2.5,5.5,6,208.0,310.0,182.0,0.0057530731611199,ExtraTreesRegressor
train,1860,Maze_69,1.0,20.0,78.0,50,346.666666666667,220.0,303.33333333333303,0.0571805519868342,ExtraTreesRegressor
train,8356,Maze_112,1.75,14.0,21.0,6,374.0,40.0,233.75,1.01881205706823,ExtraTreesRegressor
train,9256,Maze_124,1.5,36.0,36.0,0,150.0,50.0,0.0,4.54984766082913,ExtraTreesRegressor
train,7485,Maze_100,1.75,7.0,14.0,6,541.0,400.0,473.375,0.0013391092387157,ExtraTreesRegressor
train,9433,Maze_126,1.5,15.0,27.0,8,200.0,250.0,125.0,0.044280596876836,ExtraTreesRegressor
train,8785,Maze_184,1.5,10.5,19.5,10,40.0,40.0,25.0,30.0083359143834,ExtraTreesRegressor
train,10715,Maze_143,2.0,20.0,44.0,14,808.0,130.0,606.0,0.0438051807504456,ExtraTreesRegressor
train,7185,Maze_96,1.0,19.0,31.0,18,200.0,250.0,175.0,0.050464411081993,ExtraTreesRegressor
train,2055,Maze_77,1.25,11.25,26.25,16,40.0,40.0,35.0,40.1810917786206,ExtraTreesRegressor
train,5380,Maze_113,1.0,17.0,45.0,28,40.0,53.3333333333333,25.0,40.8763730235617,ExtraTreesRegressor
train,147,Maze_2,0.5,8.0,8.0,0,250.0,200.0,0.0,0.0143465495522736,ExtraTreesRegressor
train,6660,Maze_139,1.25,8.75,13.75,8,332.5,665.0,290.9375,0.0015050597846078,ExtraTreesRegressor
train,6430,Maze_86,1.0,23.0,23.0,0,200.0,200.0,0.0,0.0614499076737964,ExtraTreesRegressor
train,7443,Maze_100,1.75,7.0,14.0,6,207.0,40.0,181.125,1.46450578234124,ExtraTreesRegressor
train,586,Maze_8,0.5,4.5,8.5,10,250.0,50.0,156.25,0.52053037541612,ExtraTreesRegressor
train,6745,Maze_90,1.5,12.0,21.0,6,608.0,310.0,380.0,0.0029673938612968,ExtraTreesRegressor
train,35,Maze_1,0.5,1.5,1.5,0,145.0,290.0,0.0,0.0043935277693407,ExtraTreesRegressor
train,2125,Maze_45,0.75,3.0,4.5,4,123.75,40.0,77.34375,1.18886242879579,ExtraTreesRegressor
train,10422,Maze_139,2.0,18.0,46.0,14,808.0,310.0,707.0,0.0041479688514955,ExtraTreesRegressor
train,4073,Maze_55,1.0,5.0,13.0,8,132.0,220.0,99.0,0.0697138587840495,ExtraTreesRegressor
test,2421,Maze_33,0.75,3.75,6.75,6,107.0,130.0,93.625,0.141915246470483,ExtraTreeRegressor
train,1885,Maze_26,0.5,26.5,26.5,0,50.0,200.0,0.0,2.24769023349115,ExtraTreesRegressor
train,4309,Maze_90,1.0,5.0,9.0,6,385.0,40.0,240.625,0.627690367972322,ExtraTreesRegressor
train,1380,Maze_52,1.0,10.0,24.0,14,40.0,40.0,35.0,36.768238804217,ExtraTreesRegressor
train,4914,Maze_66,1.0,8.0,30.0,16,224.0,220.0,196.0,0.0490013380659668,ExtraTreesRegressor
train,5523,Maze_116,1.0,17.0,43.0,26,40.0,40.0,35.0,66.0143551940885,ExtraTreesRegressor
train,3581,Maze_75,0.75,17.25,75.75,58,207.5,165.0,155.625,0.26419361853526,ExtraTreesRegressor
train,3439,Maze_46,0.75,7.5,16.5,12,308.0,130.0,192.5,0.0567631117562435,ExtraTreesRegressor
train,9596,Maze_128,1.5,31.5,31.5,0,250.0,200.0,0.0,0.0558358626461358,ExtraTreesRegressor
train,2472,Maze_33,0.75,3.75,6.75,6,308.0,310.0,269.5,0.0029795679192289,ExtraTreesRegressor
train,10040,Maze_134,2.0,14.0,30.0,10,808.0,130.0,606.0,0.0298534939024672,ExtraTreesRegressor
train,4888,Maze_102,1.0,11.0,23.0,10,385.0,283.333333333333,240.625,0.0081877814665934,ExtraTreesRegressor
train,5976,Maze_80,1.5,7.5,13.5,6,466.0,130.0,407.75,0.0264894541241226,ExtraTreesRegressor
train,2878,Maze_107,1.5,13.5,28.5,10,276.666666666667,400.0,172.916666666667,0.0100523012854447,ExtraTreesRegressor
train,2661,Maze_56,0.75,7.5,16.5,10,123.75,178.333333333333,108.28125,0.14362780949681,ExtraTreesRegressor
train,8697,Maze_116,1.75,15.75,43.75,18,708.0,310.0,619.5,0.0046367280845729,ExtraTreesRegressor
train,8261,Maze_111,1.5,21.0,21.0,0,50.0,200.0,0.0,1.78182541563664,ExtraTreesRegressor
train,2318,Maze_49,0.75,5.25,6.75,4,123.75,40.0,92.8125,1.61259776741977,ExtraTreesRegressor
train,5063,Maze_68,1.0,27.0,27.0,0,150.0,150.0,0.0,0.227791845914338,ExtraTreesRegressor
train,2555,Maze_35,0.5,36.5,36.5,0,50.0,100.0,0.0,7.41781181758649,ExtraTreesRegressor
train,1177,Maze_44,0.75,18.0,76.5,70,151.666666666667,400.0,94.7916666666667,0.123625333847525,ExtraTreesRegressor
train,1960,Maze_27,0.75,2.25,3.75,4,40.0,310.0,25.0,0.380374499440632,ExtraTreesRegressor
train,6454,Maze_87,1.5,10.5,40.5,18,40.0,130.0,25.0,10.4836228848299,ExtraTreesRegressor
train,8081,Maze_169,1.5,4.5,4.5,0,217.5,171.666666666667,0.0,0.0145301004812654,ExtraTreesRegressor
train,5787,Maze_78,1.5,6.0,9.0,4,40.0,310.0,35.0,0.91630381121521,ExtraTreesRegressor
test,1993,Maze_27,0.5,10.5,57.5,74,150.0,250.0,93.75,0.182227733312079,RandomForestRegressor
train,5269,Maze_71,1.0,10.0,32.0,22,132.0,130.0,82.5,0.436140343117008,ExtraTreesRegressor
train,8925,Maze_119,1.5,40.5,40.5,0,250.0,250.0,0.0,0.0440964079304102,ExtraTreesRegressor
train,427,Maze_6,0.5,4.5,12.5,16,200.0,150.0,125.0,0.0574557122308524,ExtraTreesRegressor
train,2271,Maze_31,0.5,12.5,34.5,40,100.0,100.0,87.5,1.36473331583181,ExtraTreesRegressor
train,2276,Maze_85,1.25,15.0,35.0,18,40.0,400.0,30.0,2.73199940851567,ExtraTreesRegressor
train,7713,Maze_161,1.5,4.5,7.5,4,395.0,540.0,345.625,0.0008106195420033,ExtraTreesRegressor
train,3038,Maze_113,1.5,18.0,51.0,20,276.666666666667,220.0,207.5,0.0562965560973748,ExtraTreesRegressor
train,4121,Maze_55,1.0,5.0,13.0,8,408.0,310.0,306.0,0.003392298227719,ExtraTreesRegressor
train,7810,Maze_163,1.5,4.5,4.5,0,395.0,790.0,0.0,0.0002411316003846,ExtraTreesRegressor
train,5948,Maze_124,1.25,3.75,3.75,0,478.75,651.666666666667,0.0,0.0001746575747508,ExtraTreesRegressor
train,4976,Maze_67,1.0,9.0,27.0,14,100.0,200.0,75.0,0.337169975856266,ExtraTreesRegressor
train,6952,Maze_93,1.0,47.0,47.0,0,200.0,150.0,0.0,0.234611270926854,ExtraTreesRegressor
test,2075,Maze_28,0.5,57.5,57.5,0,200.0,100.0,0.0,0.778530892241591,ExtraTreesRegressor
train,7408,Maze_99,1.5,9.0,15.0,4,200.0,250.0,125.0,0.0248441218725977,ExtraTreesRegressor
train,6167,Maze_129,1.25,5.0,7.5,4,186.25,372.5,139.6875,0.0078476092977848,ExtraTreesRegressor
train,4419,Maze_59,1.0,7.0,25.0,16,250.0,150.0,218.75,0.078373821791236,ExtraTreesRegressor
train,6532,Maze_88,1.5,12.0,27.0,10,40.0,220.0,25.0,3.88454617220779,ExtraTreesRegressor
train,6125,Maze_82,1.0,59.0,59.0,0,200.0,100.0,0.0,0.776452367919963,ExtraTreesRegressor
train,7916,Maze_106,1.75,10.5,17.5,6,374.0,310.0,280.5,0.0053579791313005,ExtraTreesRegressor
train,542,Maze_12,0.5,5.5,13.5,12,92.5,40.0,69.375,4.88716187385268,ExtraTreesRegressor
train,10019,Maze_134,2.0,14.0,30.0,10,424.0,400.0,318.0,0.0042468024135393,ExtraTreesRegressor
train,1361,Maze_29,0.5,15.5,44.5,52,92.5,88.3333333333333,69.375,2.6439626569309,ExtraTreesRegressor
train,4772,Maze_64,1.0,8.0,16.0,8,316.0,40.0,237.0,1.17454652558812,ExtraTreesRegressor
train,5822,Maze_78,1.5,6.0,9.0,4,466.0,40.0,349.5,0.428738478819315,DecisionTreeRegressor
train,1315,Maze_18,0.5,8.5,16.5,22,150.0,200.0,93.75,0.0758215138455028,ExtraTreesRegressor
train,2490,Maze_34,0.75,4.5,12.0,8,40.0,400.0,35.0,0.929513569587127,ExtraTreesRegressor
train,6439,Maze_86,1.5,10.5,22.5,8,608.0,130.0,380.0,0.031290219236512,ExtraTreesRegressor
test,3273,Maze_44,0.5,39.5,39.5,0,200.0,50.0,0.0,3.49379568284137,LGBMRegressor
train,8839,Maze_118,1.75,17.5,42.0,16,708.0,130.0,442.5,0.0494198223184083,ExtraTreesRegressor
train,2409,Maze_33,0.75,3.75,6.75,6,40.0,220.0,35.0,0.982557601162317,ExtraTreesRegressor
train,8688,Maze_116,1.5,10.5,19.5,6,250.0,50.0,218.75,0.821278845716912,ExtraTreesRegressor
train,6920,Maze_145,1.25,12.5,35.0,18,40.0,66.6666666666667,30.0,22.1476512043293,ExtraTreesRegressor
train,2352,Maze_32,0.75,3.75,5.25,4,107.0,310.0,93.625,0.0307375700219462,ExtraTreesRegressor
train,2894,Maze_39,0.5,48.5,48.5,0,150.0,250.0,0.0,0.160338996024328,ExtraTreesRegressor
train,208,Maze_8,0.5,12.0,32.0,38,180.0,40.0,112.5,5.06677635173477,ExtraTreesRegressor
train,539,Maze_8,0.5,2.5,5.5,6,40.0,400.0,30.0,0.429267759383026,ExtraTreesRegressor
train,6199,Maze_83,1.5,9.0,18.0,8,466.0,130.0,291.25,0.0366954800081109,ExtraTreesRegressor
train,2499,Maze_93,1.25,20.0,127.5,64,235.0,220.0,205.625,0.188681008393866,ExtraTreesRegressor
train,377,Maze_14,0.5,16.0,75.0,92,180.0,400.0,135.0,0.0733678613360763,ExtraTreesRegressor
train,8714,Maze_117,1.75,15.75,40.25,16,40.0,400.0,30.0,3.15455951239415,ExtraTreesRegressor
train,7212,Maze_97,1.0,31.0,31.0,0,50.0,200.0,0.0,2.62893965272928,ExtraTreesRegressor
train,5861,Maze_79,1.5,7.5,7.5,0,40.0,310.0,0.0,0.767532280806108,ExtraTreesRegressor
test,619,Maze_23,0.5,20.0,75.0,82,180.0,400.0,112.5,0.0758207443638075,ExtraTreesRegressor
train,1800,Maze_67,1.0,18.0,64.0,40,193.333333333333,400.0,169.166666666667,0.0537564268867894,ExtraTreesRegressor
train,9017,Maze_188,1.5,13.5,19.5,6,572.5,408.333333333333,429.375,0.0015352344956685,ExtraTreesRegressor
train,711,Maze_10,0.5,3.0,6.0,10,124.0,130.0,108.5,0.0908331326643066,ExtraTreesRegressor
test,316,Maze_5,0.5,2.0,3.0,4,82.0,40.0,51.25,1.38016880511924,DecisionTreeRegressor
train,7476,Maze_100,1.75,7.0,14.0,6,541.0,130.0,473.375,0.0224647362234244,ExtraTreesRegressor
train,3548,Maze_48,0.75,7.5,30.0,26,107.0,220.0,80.25,0.27116590646216,ExtraTreesRegressor
train,1851,Maze_25,0.5,10.5,26.5,28,200.0,100.0,175.0,0.311889003916419,ExtraTreesRegressor
train,6592,Maze_88,1.0,17.0,29.0,20,250.0,150.0,156.25,0.0937697561574664,ExtraTreesRegressor
test,504,Maze_11,0.5,5.5,17.5,20,92.5,185.0,80.9375,0.294397031237867,ExtraTreesRegressor
train,4264,Maze_57,1.0,16.0,16.0,0,250.0,100.0,0.0,0.162897413000352,ExtraTreesRegressor
test,4116,Maze_55,1.0,6.0,8.0,4,250.0,100.0,218.75,0.0736534872412929,XGBRegressor
test,10388,Maze_139,2.0,18.0,46.0,14,424.0,220.0,318.0,0.0255400715187339,DecisionTreeRegressor
train,2570,Maze_35,0.5,36.5,36.5,0,100.0,100.0,0.0,1.53385096763555,ExtraTreesRegressor
train,9381,Maze_126,1.5,15.0,27.0,8,50.0,100.0,43.75,5.34512968728826,ExtraTreesRegressor
train,8878,Maze_119,1.5,40.5,40.5,0,100.0,250.0,0.0,0.379154568295058,ExtraTreesRegressor
train,7286,Maze_98,1.5,9.0,12.0,4,50.0,200.0,37.5,1.00687341443088,ExtraTreesRegressor
train,8171,Maze_109,1.75,12.25,33.25,10,708.0,310.0,531.0,0.0036517356483917,ExtraTreesRegressor
train,9328,Maze_195,1.5,16.5,31.5,12,217.5,171.666666666667,135.9375,0.092365263914764,ExtraTreesRegressor
train,4158,Maze_56,1.0,5.0,7.0,4,224.0,40.0,196.0,0.804727661545712,ExtraTreesRegressor
train,9335,Maze_125,2.0,8.0,8.0,0,424.0,130.0,0.0,0.0205065853694333,ExtraTreesRegressor
train,502,Maze_7,0.5,12.5,12.5,0,200.0,150.0,0.0,0.0632179392071621,ExtraTreesRegressor
train,10014,Maze_134,2.0,14.0,30.0,10,424.0,220.0,371.0,0.0165304128505608,ExtraTreesRegressor
train,5594,Maze_75,1.0,13.0,51.0,30,150.0,250.0,112.5,0.162612800762216,ExtraTreesRegressor
train,579,Maze_8,0.5,2.5,5.5,6,166.0,220.0,145.25,0.017166109294258,ExtraTreesRegressor
train,6727,Maze_90,1.5,12.0,21.0,6,466.0,220.0,291.25,0.0103955891340935,ExtraTreesRegressor
train,6740,Maze_90,1.0,17.0,57.0,32,250.0,100.0,187.5,0.491484537780333,ExtraTreesRegressor
train,6007,Maze_81,1.0,15.0,59.0,32,50.0,150.0,31.25,6.95975452792611,ExtraTreesRegressor
train,1325,Maze_50,1.0,10.0,44.0,22,40.0,40.0,30.0,68.4353936210692,ExtraTreesRegressor
train,3233,Maze_120,1.5,19.5,52.5,24,513.333333333333,40.0,385.0,1.98167531965117,ExtraTreesRegressor
train,2138,Maze_45,0.75,3.0,4.5,4,207.5,40.0,155.625,0.636393391043662,RandomForestRegressor
train,795,Maze_11,0.5,9.5,9.5,0,150.0,250.0,0.0,0.0318664046355596,ExtraTreesRegressor
train,3069,Maze_41,0.5,87.5,87.5,0,250.0,150.0,0.0,0.298774426096764,ExtraTreesRegressor
test,4973,Maze_67,1.0,9.0,17.0,6,132.0,220.0,99.0,0.0912359514550233,DecisionTreeRegressor
train,3811,Maze_51,1.0,6.0,10.0,6,250.0,50.0,156.25,0.561010219099333,ExtraTreesRegressor
train,6291,Maze_84,1.5,9.0,24.0,10,608.0,130.0,532.0,0.0327838648355433,ExtraTreesRegressor
train,5644,Maze_76,1.0,51.0,51.0,0,100.0,100.0,0.0,2.1417682118336,ExtraTreesRegressor
train,1742,Maze_24,0.5,79.5,79.5,0,100.0,50.0,0.0,16.7042902681442,ExtraTreesRegressor
train,753,Maze_11,0.5,3.0,7.0,10,40.0,40.0,35.0,10.8844914445933,ExtraTreesRegressor
train,7754,Maze_104,1.75,8.75,19.25,8,207.0,400.0,155.25,0.0137533245642995,ExtraTreesRegressor
train,8700,Maze_182,1.5,10.5,19.5,6,40.0,80.0,35.0,9.36829545591931,ExtraTreesRegressor
train,5682,Maze_76,1.0,51.0,51.0,0,200.0,200.0,0.0,0.13589671872931,ExtraTreesRegressor
train,5645,Maze_76,1.0,51.0,51.0,0,100.0,100.0,0.0,2.1417682118336,ExtraTreesRegressor
train,2000,Maze_75,1.25,10.0,17.5,8,40.0,40.0,30.0,27.054829155143,ExtraTreesRegressor
train,2177,Maze_81,1.25,13.75,33.75,18,235.0,400.0,176.25,0.0173712170522301,ExtraTreesRegressor
train,6683,Maze_90,1.0,17.0,57.0,32,50.0,150.0,37.5,6.71266204929904,ExtraTreesRegressor
train,4171,Maze_87,1.0,3.0,5.0,4,385.0,526.666666666667,240.625,0.0005467487622179,DecisionTreeRegressor
train,8633,Maze_116,1.5,10.5,19.5,6,50.0,150.0,37.5,2.27804227357827,ExtraTreesRegressor
train,7646,Maze_102,1.5,18.0,18.0,0,250.0,200.0,0.0,0.0321325052763603,ExtraTreesRegressor
train,8150,Maze_170,1.5,4.5,7.5,4,572.5,40.0,429.375,0.274369216564938,RandomForestRegressor
train,4557,Maze_61,1.0,7.0,17.0,10,316.0,310.0,276.5,0.007108345639133,ExtraTreesRegressor
train,3884,Maze_81,1.0,3.0,5.0,4,385.0,526.666666666667,288.75,0.0005629630524171,ExtraTreesRegressor
train,9881,Maze_132,2.0,12.0,24.0,8,616.0,310.0,462.0,0.0032839921827238,ExtraTreesRegressor
train,3190,Maze_43,0.75,6.75,12.75,12,174.0,310.0,108.75,0.0204419489910935,ExtraTreesRegressor
train,5340,Maze_72,1.0,11.0,43.0,28,50.0,250.0,43.75,2.79239332800178,ExtraTreesRegressor
test,4868,Maze_65,1.0,8.0,16.0,12,408.0,220.0,306.0,0.0091788153090708,DecisionTreeRegressor
train,6057,Maze_81,1.0,15.0,59.0,32,200.0,200.0,175.0,0.145705157606199,ExtraTreesRegressor
train,8984,Maze_120,1.5,13.5,25.5,10,200.0,250.0,150.0,0.0419352644221326,ExtraTreesRegressor
train,1153,Maze_16,0.5,6.5,25.5,34,100.0,250.0,62.5,0.233000817766587,ExtraTreesRegressor
train,830,Maze_12,0.5,6.5,24.5,26,50.0,100.0,37.5,4.88271544204498,ExtraTreesRegressor
train,2394,Maze_32,0.75,3.75,5.25,4,308.0,220.0,269.5,0.0048150485704886,ExtraTreesRegressor
train,2437,Maze_91,1.25,17.5,40.0,24,40.0,400.0,25.0,3.09061176596878,ExtraTreesRegressor
train,8733,Maze_182,1.5,10.5,19.5,6,572.5,776.666666666667,500.93750000000006,0.0004699482289022,ExtraTreesRegressor
train,8304,Maze_173,1.5,7.5,25.5,12,572.5,1145.0,500.93750000000006,0.0003498797285497,ExtraTreesRegressor
test,8714,Maze_117,1.5,19.5,19.5,0,50.0,250.0,0.0,1.29220885246963,ExtraTreesRegressor
train,9319,Maze_125,1.5,15.0,30.0,12,100.0,100.0,62.5,1.19678263322477,ExtraTreesRegressor
train,2835,Maze_38,0.5,14.5,48.5,56,200.0,250.0,175.0,0.0760130601565941,ExtraTreesRegressor
train,6393,Maze_86,1.5,10.5,22.5,8,182.0,40.0,159.25,2.88158810328017,ExtraTreesRegressor
test,7730,Maze_104,1.5,9.0,18.0,8,50.0,100.0,37.5,3.53077311858123,DecisionTreeRegressor
train,5673,Maze_119,1.0,19.0,87.0,56,40.0,66.6666666666667,35.0,54.4454596291926,ExtraTreesRegressor
train,8440,Maze_176,1.5,7.5,19.5,8,572.5,408.333333333333,357.8125,0.0015340593859655,ExtraTreesRegressor
train,112,Maze_3,0.5,1.5,2.5,4,92.5,88.3333333333333,57.8125,0.152364807727435,ExtraTreesRegressor
train,6697,Maze_140,1.25,8.75,18.75,8,332.5,40.0,207.8125,1.15641806677272,ExtraTreesRegressor
train,6812,Maze_91,1.0,57.0,57.0,0,250.0,50.0,0.0,3.84395930163581,ExtraTreesRegressor
train,1145,Maze_16,0.5,6.5,25.5,34,100.0,100.0,75.0,1.015658656785,ExtraTreesRegressor
train,3134,Maze_117,1.5,19.5,40.5,18,40.0,40.0,30.0,62.6207950636789,ExtraTreesRegressor
train,4002,Maze_84,1.0,3.0,3.0,0,155.0,130.0,0.0,0.0327464667133883,ExtraTreesRegressor
train,7761,Maze_104,1.75,8.75,19.25,8,374.0,130.0,327.25,0.0495763164558089,ExtraTreesRegressor
train,3141,Maze_42,0.5,16.5,36.5,44,250.0,100.0,218.75,0.308657759470158,ExtraTreesRegressor
train,1449,Maze_54,1.0,12.0,28.0,18,193.333333333333,400.0,169.166666666667,0.0235354568564433,ExtraTreesRegressor
train,9479,Maze_127,1.5,16.5,31.5,12,100.0,250.0,75.0,0.291481194092123,ExtraTreesRegressor
train,8236,Maze_172,1.5,4.5,7.5,4,395.0,290.0,246.875,0.0024873364125079,ExtraTreesRegressor
train,1657,Maze_23,0.5,5.0,19.0,18,40.0,220.0,25.0,2.76768547983666,ExtraTreesRegressor
train,1691,Maze_63,1.0,16.0,64.0,36,193.333333333333,400.0,145.0,0.054781047873708,ExtraTreesRegressor
train,8296,Maze_111,1.75,12.25,22.75,6,541.0,40.0,338.125,0.847202929119464,ExtraTreesRegressor
train,2601,Maze_55,0.75,7.5,21.0,18,40.0,66.6666666666667,35.0,13.1712632916224,ExtraTreesRegressor
train,5335,Maze_72,1.0,10.0,42.0,26,40.0,310.0,25.0,4.23704803626719,ExtraTreesRegressor
test,9317,Maze_125,1.5,15.0,30.0,12,100.0,50.0,75.0,5.55946963727242,ExtraTreesRegressor
train,9578,Maze_128,2.0,10.0,22.0,8,616.0,220.0,462.0,0.0072539410002413,ExtraTreesRegressor
train,3560,Maze_75,0.75,17.25,75.75,58,40.0,66.6666666666667,30.0,48.1073942241894,ExtraTreesRegressor
train,2879,Maze_107,1.5,13.5,28.5,10,276.666666666667,400.0,207.5,0.0099645673833093,ExtraTreesRegressor
train,7421,Maze_99,1.5,9.0,15.0,4,250.0,200.0,187.5,0.0244938536788176,BaggingRegressor
train,4743,Maze_64,1.0,8.0,16.0,8,132.0,40.0,115.5,3.24869329848549,ExtraTreesRegressor
train,5246,Maze_70,1.0,15.0,15.0,0,250.0,200.0,0.0,0.0268020374179235,ExtraTreesRegressor
test,7593,Maze_102,1.5,18.0,18.0,0,100.0,50.0,0.0,3.90741424923296,ExtraTreesRegressor
train,2669,Maze_36,0.5,14.5,50.5,66,150.0,250.0,112.5,0.1569525894631,ExtraTreesRegressor
train,2457,Maze_52,0.75,5.25,11.25,10,40.0,66.6666666666667,35.0,7.11775400360919,ExtraTreesRegressor
train,625,Maze_14,0.5,7.5,19.5,22,40.0,40.0,25.0,30.4599562067787,ExtraTreesRegressor
train,8072,Maze_108,1.5,9.0,30.0,12,200.0,50.0,150.0,1.93513080220366,ExtraTreesRegressor
train,9330,Maze_125,2.0,8.0,8.0,0,232.0,400.0,0.0,0.0044583665293633,ExtraTreesRegressor
train,1257,Maze_27,0.5,13.5,82.5,100,40.0,66.6666666666667,35.0,51.7574162777249,ExtraTreesRegressor
train,1401,Maze_30,0.5,15.5,70.5,86,40.0,66.6666666666667,35.0,44.227404059041,ExtraTreesRegressor
train,3885,Maze_52,1.0,6.0,10.0,6,200.0,250.0,175.0,0.0164531862161596,BaggingRegressor
train,5488,Maze_115,1.0,17.0,65.0,40,155.0,130.0,96.875,0.646768991497195,ExtraTreesRegressor
train,561,Maze_12,0.5,5.5,13.5,12,145.0,206.666666666667,126.87499999999999,0.0635684654463959,ExtraTreesRegressor
train,6165,Maze_83,1.5,9.0,18.0,8,40.0,400.0,35.0,1.38579667180902,ExtraTreesRegressor
train,3845,Maze_52,1.0,4.0,6.0,4,132.0,130.0,99.0,0.0823146636773186,RandomForestRegressor
